step	post	like	prior	mu1	mu2	gamma	pi	spa1	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5
68500	-45.281934196026185	-47.214464378023820	1.932530181997634	0.585023646168614	0.585023646168614	1.000000000000000	0.959716632729419	0.000000000000000	-3	3	6	9	13	0	1	2	2	3	1	1	1	1	1
69000	-42.702182060865610	-44.763627238430303	2.061445177564691	0.590337215960475	0.590337215960475	1.000000000000000	0.973562432783999	0.000000000000000	-2	3	6	9	13	0	1	2	3	4	1	1	1	1	1
69500	-44.693542590462592	-46.330157608691863	1.636615018229271	0.597008118171082	0.597008118171082	1.000000000000000	0.928674781704075	0.000000000000000	-4	3	6	9	13	0	1	2	3	4	1	1	1	1	1
70000	-41.947771765689616	-43.459907550212684	1.512135784523065	0.472776561056475	0.472776561056475	1.000000000000000	0.915918675054315	0.000000000000000	-1	3	4	9	13	0	1	2	2	4	1	1	1	1	1
70500	-42.257414222113731	-43.925133384236887	1.667719162123155	0.396768117280563	0.396768117280563	1.000000000000000	0.931889849059508	0.000000000000000	-1	3	6	9	9	0	1	2	2	3	1	1	1	1	1
71000	-42.212726640519570	-43.868466622312894	1.655739981793323	0.363821817115325	0.363821817115325	1.000000000000000	0.930650310107050	0.000000000000000	-1	1	3	9	13	0	1	2	2	4	1	1	1	1	1
71500	-41.770301178530488	-43.801263344446852	2.030962165916361	0.325010969832395	0.325010969832395	1.000000000000000	0.970270553510773	0.000000000000000	-3	3	6	9	13	0	1	2	3	4	1	1	1	1	1
72000	-41.048430312720129	-42.750921249356566	1.702490936636441	0.398908404771717	0.398908404771717	1.000000000000000	0.935497197979456	0.000000000000000	-2	3	6	9	13	0	1	2	3	4	1	1	1	1	1
72500	-41.666215314915092	-43.853991304470945	2.187775989555854	0.495312729414908	0.495312729414908	1.000000000000000	0.987324453073949	0.000000000000000	-1	3	6	9	13	0	1	1	3	4	1	1	1	1	1
73000	-40.905694129154718	-42.728805464606666	1.823111335451949	0.412414716741661	0.412414716741661	1.000000000000000	0.948119374724902	0.000000000000000	-2	2	6	9	13	0	1	2	3	4	1	1	1	1	1
73500	-44.246873929500985	-43.816961969132841	-0.429911960368147	0.399008106157934	0.399008106157934	1.000000000000000	0.738148109818121	0.000000000000000	-1	3	6	9	13	0	1	2	2	4	1	1	1	1	1
74000	-44.042535640712991	-45.208976685906869	1.166441045193879	0.272735125100765	0.272735125100765	1.000000000000000	0.881404846867975	0.000000000000000	-3	3	6	9	13	0	1	2	2	4	1	1	1	1	1
74500	-41.135957119210779	-42.854420432961462	1.718463313750683	0.388983625347957	0.388983625347957	1.000000000000000	0.937158906960724	0.000000000000000	-1	3	6	9	13	0	1	2	2	4	1	1	1	1	1
75000	-41.382569292515470	-43.318195444741605	1.935626152226134	0.550192019529981	0.550192019529981	1.000000000000000	0.960046828866322	0.000000000000000	-1	3	6	9	11	0	1	2	3	4	1	1	1	1	1
75500	-43.116965551161606	-44.164911756214352	1.047946205052748	0.351103905558276	0.351103905558276	1.000000000000000	0.869876248214768	0.000000000000000	-1	3	4	9	13	0	1	1	2	4	1	1	1	1	1
76000	-43.273364374525052	-44.620988487474314	1.347624112949263	0.466085008788158	0.466085008788158	1.000000000000000	0.899328616631968	0.000000000000000	-1	3	6	9	13	0	1	2	2	3	1	1	1	1	1
76500	-40.757808142060036	-42.360174820287440	1.602366678227402	0.413997182469629	0.413997182469629	1.000000000000000	0.925147544996751	0.000000000000000	-1	3	6	9	13	0	1	2	3	4	1	1	1	1	1
77000	-39.803355033068350	-42.019578939219571	2.216223906151222	0.377663389867131	0.377663389867131	1.000000000000000	0.990450204276835	0.000000000000000	-1	3	6	9	12	0	1	2	3	4	1	1	1	1	1
77500	-44.118715979665247	-45.553497251702176	1.434781272036930	0.503866258140662	0.503866258140662	1.000000000000000	0.908080137812085	0.000000000000000	-4	3	6	9	13	0	1	2	2	4	1	1	1	1	1
78000	-41.537645245608957	-43.344022863535777	1.806377617926823	0.500118273905799	0.500118273905799	1.000000000000000	0.946358172336152	0.000000000000000	-2	3	5	9	13	0	1	2	3	4	1	1	1	1	1
78500	-42.393406407802942	-42.975085872091249	0.581679464288304	0.422743348041182	0.422743348041182	1.000000000000000	0.825957684226986	0.000000000000000	-1	3	5	9	13	0	1	2	3	4	1	1	1	1	1
79000	-42.630566040817747	-43.294275200123117	0.663709159305366	0.454632558540854	0.454632558540854	1.000000000000000	0.833520213308465	0.000000000000000	-2	3	6	9	13	0	1	2	3	4	1	1	1	1	1
79500	-42.709055256373148	-44.337097481392291	1.628042225019145	0.400930172224802	0.400930172224802	1.000000000000000	0.927790609887379	0.000000000000000	-1	3	6	9	13	0	1	2	2	3	1	1	1	1	1
80000	-42.704963133214640	-44.807832120854265	2.102868987639625	0.441649096203827	0.441649096203827	1.000000000000000	0.978053723577486	0.000000000000000	-2	3	6	9	12	0	1	1	2	4	1	1	1	1	1
80500	-41.742051246323214	-43.840467752730646	2.098416506407432	0.518145552486461	0.518145552486461	1.000000000000000	0.977569980374070	0.000000000000000	-1	3	6	9	13	0	1	2	3	3	1	1	1	1	1
81000	-45.017491383476212	-47.241014756547770	2.223523373071561	0.429528235934235	0.429528235934235	1.000000000000000	0.991253836626809	0.000000000000000	-1	3	6	9	13	0	1	2	3	3	1	1	1	1	2
81500	-41.896253078032302	-43.008862046544337	1.112608968512032	0.400573732323764	0.400573732323764	1.000000000000000	0.876148598547345	0.000000000000000	-2	3	6	9	13	0	1	2	3	4	1	1	1	1	1
82000	-42.820294380082267	-44.938652526774504	2.118358146692236	0.484711749001740	0.484711749001740	1.000000000000000	0.979738420601279	0.000000000000000	-5	3	5	9	13	0	1	2	3	4	1	1	1	1	1
82500	-40.301666313461666	-42.326230838663889	2.024564525202224	0.445218338445829	0.445218338445829	1.000000000000000	0.969581082772713	0.000000000000000	-1	2	6	9	13	0	1	2	3	4	1	1	1	1	1
83000	-42.194494159719085	-43.281635038961262	1.087140879242178	0.514603865366118	0.514603865366118	1.000000000000000	0.873672788683013	0.000000000000000	-1	3	6	9	13	0	1	2	3	4	1	1	1	1	1
83500	-41.989190513659445	-43.413120370251249	1.423929856591806	0.403293941544168	0.403293941544168	1.000000000000000	0.906985913734330	0.000000000000000	-2	3	6	9	13	0	1	2	2	4	1	1	1	1	1
84000	-40.739911376288831	-42.892107053623668	2.152195677334837	0.370118212464157	0.370118212464157	1.000000000000000	0.983428901499488	0.000000000000000	-2	3	6	8	13	0	1	2	3	4	1	1	1	1	1
84500	-41.804658158748055	-43.525766523078424	1.721108364330370	0.359698928927619	0.359698928927619	1.000000000000000	0.937434373294442	0.000000000000000	-3	3	6	9	13	0	1	2	3	4	1	1	1	1	1
85000	-44.060330996748696	-44.704496534993950	0.644165538245254	0.328378851108958	0.328378851108958	1.000000000000000	0.831712176751812	0.000000000000000	-1	3	6	9	13	0	1	1	3	4	1	1	1	1	1
85500	-40.204108803736588	-42.295285188274974	2.091176384538386	0.371796166444319	0.371796166444319	1.000000000000000	0.976783882630720	0.000000000000000	-1	3	6	9	13	0	1	2	3	4	1	1	1	1	1
86000	-44.809219025803195	-46.370835812540349	1.561616786737155	0.380194593797822	0.380194593797822	1.000000000000000	0.920968162428091	0.000000000000000	-1	3	6	9	13	0	1	1	3	4	1	2	1	1	1
86500	-42.529098908938423	-44.441920804885264	1.912821895946844	0.318531138505665	0.318531138505665	1.000000000000000	0.957617335440555	0.000000000000000	-3	3	6	7	13	0	1	2	2	4	1	1	1	1	1
87000	-40.739968923313043	-42.848708154894936	2.108739231581896	0.342623217045116	0.342623217045116	1.000000000000000	0.978691866551919	0.000000000000000	-1	3	6	9	13	0	1	2	2	4	1	1	1	1	1
87500	-41.297356878540626	-43.431292801025435	2.133935922484812	0.412910735154589	0.412910735154589	1.000000000000000	0.981435682981757	0.000000000000000	-1	3	6	9	10	0	1	1	3	4	1	1	1	1	1
88000	-40.381700333344725	-42.592489113175034	2.210788779830313	0.381929432462440	0.381929432462440	1.000000000000000	0.989852249073476	0.000000000000000	-2	3	6	9	13	0	1	2	3	4	1	1	1	1	1
88500	-41.179095007889082	-43.417815862568297	2.238720854679215	0.465233373318184	0.465233373318184	1.000000000000000	0.992929090870232	0.000000000000000	-1	3	6	9	13	0	1	2	3	3	1	1	1	1	1
89000	-41.504073497133390	-43.417940683934546	1.913867186801154	0.362247866243725	0.362247866243725	1.000000000000000	0.957728562859893	0.000000000000000	-3	3	6	9	13	0	1	2	3	4	1	1	1	1	1
89500	-40.786924181850317	-42.612177124190900	1.825252942340581	0.476165247711413	0.476165247711413	1.000000000000000	0.948345012568052	0.000000000000000	-1	2	6	9	13	0	1	2	3	4	1	1	1	1	1
90000	-41.783999257749706	-43.465231575337341	1.681232317587635	0.465026623578636	0.465026623578636	1.000000000000000	0.933290096939756	0.000000000000000	-3	3	6	9	13	0	1	2	3	4	1	1	1	1	1
90500	-45.136567969915660	-44.404306163078317	-0.732261806837340	0.363809654344215	0.363809654344215	1.000000000000000	0.713762352920718	0.000000000000000	-2	3	6	9	13	0	1	2	2	4	1	1	1	1	1
91000	-44.859557821776313	-45.902181047805385	1.042623226029069	0.483076352853638	0.483076352853638	1.000000000000000	0.869361918880836	0.000000000000000	-2	3	6	9	13	0	1	1	2	4	1	1	1	1	1
91500	-45.045116621953490	-45.803936367306633	0.758819745353143	0.370904564634942	0.370904564634942	1.000000000000000	0.842375431839060	0.000000000000000	-1	3	6	9	13	0	1	2	2	3	1	1	1	1	2
92000	-43.501409065500440	-45.213263297417647	1.711854231917205	0.412683077023431	0.412683077023431	1.000000000000000	0.936470964039246	0.000000000000000	-5	3	6	9	13	0	1	2	2	4	1	1	1	1	1
92500	-42.810530591976608	-44.119733954322655	1.309203362346046	0.431451618153847	0.431451618153847	1.000000000000000	0.895497590778333	0.000000000000000	-4	3	6	9	13	0	1	2	3	4	1	1	1	1	1
93000	-42.348806156354186	-44.353838151173704	2.005031994819519	0.553745293400521	0.553745293400521	1.000000000000000	0.967479100992621	0.000000000000000	-1	3	6	7	13	0	1	2	3	3	1	1	1	1	1
93500	-44.148662073841436	-46.349219837178687	2.200557763337251	0.211474131320208	0.211474131320208	1.000000000000000	0.988727644554331	0.000000000000000	-2	3	6	9	13	0	1	2	3	4	1	1	1	1	1
94000	-40.631836800612284	-42.748879217889993	2.117042417277712	0.380592005304085	0.380592005304085	1.000000000000000	0.979595200997156	0.000000000000000	-1	3	6	8	13	0	1	2	2	4	1	1	1	1	1
94500	-45.090131350235282	-46.319369155460123	1.229237805224838	0.529659318258489	0.529659318258489	1.000000000000000	0.887576282021976	0.000000000000000	-3	3	6	9	12	0	1	1	3	4	1	1	1	1	1
95000	-43.340440937436298	-44.987943523880169	1.647502586443874	0.391937369134563	0.391937369134563	1.000000000000000	0.929798907070405	0.000000000000000	-2	3	6	9	13	0	1	1	2	4	1	1	1	1	1
95500	-40.561141042385465	-42.638711712661042	2.077570670275579	0.384477129064132	0.384477129064132	1.000000000000000	0.975308349071777	0.000000000000000	-2	3	6	9	13	0	1	2	3	4	1	1	1	1	1
96000	-41.404910111816804	-43.288612951617246	1.883702839800445	0.424729078496935	0.424729078496935	1.000000000000000	0.954524018614074	0.000000000000000	-2	3	6	9	13	0	1	2	2	4	1	1	1	1	1
96500	-44.451499370035670	-46.255603332758255	1.804103962722588	0.386549008768015	0.386549008768015	1.000000000000000	0.946119125623124	0.000000000000000	-2	3	6	9	13	0	1	2	3	3	1	1	1	1	2
97000	-42.982663056407191	-45.030279374674066	2.047616318266874	0.436360475947562	0.436360475947562	1.000000000000000	0.972067663919595	0.000000000000000	-3	3	6	9	10	0	1	2	3	2	1	1	1	1	1
97500	-46.687192555819166	-46.476205384675644	-0.210987171143525	0.595825853669504	0.595825853669504	1.000000000000000	0.756323709615613	0.000000000000000	-3	3	6	9	13	0	1	2	3	4	1	1	1	1	1
98000	-42.703218387938534	-44.293601559687843	1.590383171749310	0.579633612903968	0.579633612903968	1.000000000000000	0.923916530105156	0.000000000000000	-1	3	6	9	13	0	1	2	3	4	1	1	1	1	1
98500	-43.180068570078703	-44.747400740193292	1.567332170114591	0.444950205657957	0.444950205657957	1.000000000000000	0.921553202185089	0.000000000000000	-5	3	6	9	13	0	1	2	3	4	1	1	1	1	1
99000	-40.683495824521103	-42.824291111279756	2.140795286758654	0.378624480709126	0.378624480709126	1.000000000000000	0.982183970862257	0.000000000000000	-1	3	4	9	13	0	1	2	3	4	1	1	1	1	1
99500	-42.095457037831117	-44.286803504316438	2.191346466485324	0.369498885509755	0.369498885509755	1.000000000000000	0.987716221800167	0.000000000000000	-4	3	6	9	13	0	1	2	2	4	1	1	1	1	1
100000	-41.813020680853903	-43.816005859174510	2.002985178320606	0.400014022027471	0.400014022027471	1.000000000000000	0.967259097989861	0.000000000000000	-4	3	6	9	13	0	1	2	3	4	1	1	1	1	1
